Segment,Cohort,Metric,MOB_Start,MOB_End,Approach,Param1,Param2,Explanation
NON PRIME,201912,Coll_Principal,70,70,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,70,70,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,71,71,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,71,71,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,72,72,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,72,72,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,73,73,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,73,73,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,74,74,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,74,74,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,75,75,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,75,75,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,76,76,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,76,76,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,77,77,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,77,77,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,78,78,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,78,78,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,79,79,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,79,79,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,80,80,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,80,80,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Principal,81,81,Manual,0.0,,PQ exact rate
NON PRIME,201912,Coll_Interest,81,81,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Principal,70,70,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,70,70,Manual,-0.0040507218,,PQ exact rate
NRP-S,201912,Coll_Principal,71,71,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,71,71,Manual,-0.0036414961,,PQ exact rate
NRP-S,201912,Coll_Principal,72,72,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,72,72,Manual,-0.0032548464,,PQ exact rate
NRP-S,201912,Coll_Principal,73,73,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,73,73,Manual,-0.0028893329,,PQ exact rate
NRP-S,201912,Coll_Principal,74,74,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,74,74,Manual,-0.0025436243,,PQ exact rate
NRP-S,201912,Coll_Principal,75,75,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,75,75,Manual,-0.0022164881,,PQ exact rate
NRP-S,201912,Coll_Principal,76,76,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,76,76,Manual,-0.0019067825,,PQ exact rate
NRP-S,201912,Coll_Principal,77,77,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,77,77,Manual,-0.0016134482,,PQ exact rate
NRP-S,201912,Coll_Principal,78,78,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,78,78,Manual,-0.0013355018,,PQ exact rate
NRP-S,201912,Coll_Principal,79,79,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,79,79,Manual,-0.0010720294,,PQ exact rate
NRP-S,201912,Coll_Principal,80,80,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,80,80,Manual,-0.0008221808,,PQ exact rate
NRP-S,201912,Coll_Principal,81,81,Manual,0.0,,PQ exact rate
NRP-S,201912,Coll_Interest,81,81,Manual,-0.0005851647,,PQ exact rate
NON PRIME,202001,Coll_Principal,69,69,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,69,69,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,70,70,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,70,70,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,71,71,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,71,71,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,72,72,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,72,72,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,73,73,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,73,73,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,74,74,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,74,74,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,75,75,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,75,75,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,76,76,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,76,76,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,77,77,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,77,77,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,78,78,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,78,78,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,79,79,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,79,79,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Principal,80,80,Manual,0.0,,PQ exact rate
NON PRIME,202001,Coll_Interest,80,80,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,69,69,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,69,69,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,70,70,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,70,70,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,71,71,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,71,71,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,72,72,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,72,72,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,73,73,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,73,73,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,74,74,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,74,74,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,75,75,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,75,75,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,76,76,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,76,76,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,77,77,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,77,77,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,78,78,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,78,78,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,79,79,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,79,79,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Principal,80,80,Manual,0.0,,PQ exact rate
NRP-S,202001,Coll_Interest,80,80,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,57,57,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,57,57,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,58,58,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,58,58,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,59,59,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,59,59,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,60,60,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,60,60,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,61,61,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,61,61,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,62,62,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,62,62,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,63,63,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,63,63,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,64,64,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,64,64,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,65,65,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,65,65,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,66,66,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,66,66,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,67,67,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,67,67,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Principal,68,68,Manual,0.0,,PQ exact rate
NON PRIME,202101,Coll_Interest,68,68,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,57,57,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,57,57,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,58,58,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,58,58,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,59,59,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,59,59,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,60,60,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,60,60,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,61,61,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,61,61,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,62,62,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,62,62,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,63,63,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,63,63,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,64,64,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,64,64,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,65,65,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,65,65,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,66,66,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,66,66,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,67,67,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,67,67,Manual,0.0,,PQ exact rate
NRP-M,202101,Coll_Principal,68,68,Manual,-0.07313923,,PQ exact rate
NRP-M,202101,Coll_Interest,68,68,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,57,57,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,57,57,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,58,58,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,58,58,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,59,59,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,59,59,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,60,60,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,60,60,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,61,61,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,61,61,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,62,62,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,62,62,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,63,63,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,63,63,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,64,64,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,64,64,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,65,65,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,65,65,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,66,66,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,66,66,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,67,67,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,67,67,Manual,0.0,,PQ exact rate
NRP-S,202101,Coll_Principal,68,68,Manual,-0.07403968,,PQ exact rate
NRP-S,202101,Coll_Interest,68,68,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,55,55,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,55,55,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,56,56,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,56,56,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,57,57,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,57,57,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,58,58,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,58,58,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,59,59,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,59,59,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,60,60,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,60,60,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,61,61,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,61,61,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,62,62,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,62,62,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,63,63,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,63,63,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,64,64,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,64,64,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,65,65,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,65,65,Manual,0.0,,PQ exact rate
PRIME,202101,Coll_Principal,66,66,Manual,-0.068605779,,PQ exact rate
PRIME,202101,Coll_Interest,66,66,Manual,0.0,,PQ exact rate
NON PRIME,202201,Coll_Principal,37,37,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,37,37,Manual,-0.0134868873,,PQ exact rate
NON PRIME,202201,Coll_Principal,38,38,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,38,38,Manual,-0.0120079,,PQ exact rate
NON PRIME,202201,Coll_Principal,39,39,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,39,39,Manual,-0.0106851941,,PQ exact rate
NON PRIME,202201,Coll_Principal,40,40,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,40,40,Manual,-0.0094997655,,PQ exact rate
NON PRIME,202201,Coll_Principal,41,41,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,41,41,Manual,-0.0084353111,,PQ exact rate
NON PRIME,202201,Coll_Principal,42,42,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,42,42,Manual,-0.0074777886,,PQ exact rate
NON PRIME,202201,Coll_Principal,43,43,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,43,43,Manual,-0.0066150564,,PQ exact rate
NON PRIME,202201,Coll_Principal,44,44,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,44,44,Manual,-0.0058365787,,PQ exact rate
NON PRIME,202201,Coll_Principal,45,45,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,45,45,Manual,-0.0051331819,,PQ exact rate
NON PRIME,202201,Coll_Principal,46,46,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,46,46,Manual,-0.0044968527,,PQ exact rate
NON PRIME,202201,Coll_Principal,47,47,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,47,47,Manual,-0.0039205696,,PQ exact rate
NON PRIME,202201,Coll_Principal,48,48,Manual,-0.094739375,,PQ exact rate
NON PRIME,202201,Coll_Interest,48,48,Manual,-0.0033981625,,PQ exact rate
NRP-M,202201,Coll_Principal,37,37,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,37,37,Manual,-0.0121654535,,PQ exact rate
NRP-M,202201,Coll_Principal,38,38,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,38,38,Manual,-0.0122718504,,PQ exact rate
NRP-M,202201,Coll_Principal,39,39,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,39,39,Manual,-0.0123682787,,PQ exact rate
NRP-M,202201,Coll_Principal,40,40,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,40,40,Manual,-0.012455893,,PQ exact rate
NRP-M,202201,Coll_Principal,41,41,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,41,41,Manual,-0.0125356884,,PQ exact rate
NRP-M,202201,Coll_Principal,42,42,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,42,42,Manual,-0.0126085255,,PQ exact rate
NRP-M,202201,Coll_Principal,43,43,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,43,43,Manual,-0.0126751517,,PQ exact rate
NRP-M,202201,Coll_Principal,44,44,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,44,44,Manual,-0.0127362186,,PQ exact rate
NRP-M,202201,Coll_Principal,45,45,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,45,45,Manual,-0.0127922959,,PQ exact rate
NRP-M,202201,Coll_Principal,46,46,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,46,46,Manual,-0.0128438837,,PQ exact rate
NRP-M,202201,Coll_Principal,47,47,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,47,47,Manual,-0.012891422,,PQ exact rate
NRP-M,202201,Coll_Principal,48,48,Manual,-0.071473967,,PQ exact rate
NRP-M,202201,Coll_Interest,48,48,Manual,-0.0129352996,,PQ exact rate
NRP-S,202201,Coll_Principal,37,37,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,37,37,Manual,-0.0108309411,,PQ exact rate
NRP-S,202201,Coll_Principal,38,38,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,38,38,Manual,-0.0105284648,,PQ exact rate
NRP-S,202201,Coll_Principal,39,39,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,39,39,Manual,-0.0102597812,,PQ exact rate
NRP-S,202201,Coll_Principal,40,40,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,40,40,Manual,-0.0100206985,,PQ exact rate
NRP-S,202201,Coll_Principal,41,41,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,41,41,Manual,-0.0098076268,,PQ exact rate
NRP-S,202201,Coll_Principal,42,42,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,42,42,Manual,-0.0096174795,,PQ exact rate
NRP-S,202201,Coll_Principal,43,43,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,43,43,Manual,-0.0094475923,,PQ exact rate
NRP-S,202201,Coll_Principal,44,44,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,44,44,Manual,-0.0092956576,,PQ exact rate
NRP-S,202201,Coll_Principal,45,45,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,45,45,Manual,-0.0091596697,,PQ exact rate
NRP-S,202201,Coll_Principal,46,46,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,46,46,Manual,-0.0090378798,,PQ exact rate
NRP-S,202201,Coll_Principal,47,47,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,47,47,Manual,-0.0089287587,,PQ exact rate
NRP-S,202201,Coll_Principal,48,48,Manual,-0.002,,PQ exact rate
NRP-S,202201,Coll_Interest,48,48,Manual,-0.008830965,,PQ exact rate
PRIME,202201,Coll_Principal,37,37,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,37,37,Manual,-0.0092890567,,PQ exact rate
PRIME,202201,Coll_Principal,38,38,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,38,38,Manual,-0.0093292451,,PQ exact rate
PRIME,202201,Coll_Principal,39,39,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,39,39,Manual,-0.0093653177,,PQ exact rate
PRIME,202201,Coll_Principal,40,40,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,40,40,Manual,-0.0093977693,,PQ exact rate
PRIME,202201,Coll_Principal,41,41,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,41,41,Manual,-0.0094270244,,PQ exact rate
PRIME,202201,Coll_Principal,42,42,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,42,42,Manual,-0.0094534493,,PQ exact rate
PRIME,202201,Coll_Principal,43,43,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,43,43,Manual,-0.0094773611,,PQ exact rate
PRIME,202201,Coll_Principal,44,44,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,44,44,Manual,-0.0094990349,,PQ exact rate
PRIME,202201,Coll_Principal,45,45,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,45,45,Manual,-0.0095187109,,PQ exact rate
PRIME,202201,Coll_Principal,46,46,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,46,46,Manual,-0.0095365989,,PQ exact rate
PRIME,202201,Coll_Principal,47,47,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,47,47,Manual,-0.009552883,,PQ exact rate
PRIME,202201,Coll_Principal,48,48,Manual,-0.110010514,,PQ exact rate
PRIME,202201,Coll_Interest,48,48,Manual,-0.0095677253,,PQ exact rate
NON PRIME,202301,Coll_Principal,28,28,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,28,28,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,29,29,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,29,29,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,30,30,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,30,30,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,31,31,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,31,31,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,32,32,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,32,32,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,33,33,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,33,33,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,34,34,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,34,34,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,35,35,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,35,35,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,36,36,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,36,36,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,37,37,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,37,37,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,38,38,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,38,38,Manual,0.0,,PQ exact rate
NON PRIME,202301,Coll_Principal,39,39,Manual,-0.076308978,,PQ exact rate
NON PRIME,202301,Coll_Interest,39,39,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,23,23,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,23,23,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,24,24,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,24,24,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,25,25,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,25,25,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,26,26,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,26,26,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,27,27,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,27,27,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,28,28,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,28,28,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,29,29,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,29,29,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,30,30,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,30,30,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,31,31,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,31,31,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,32,32,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,32,32,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,33,33,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,33,33,Manual,0.0,,PQ exact rate
NRP-L,202301,Coll_Principal,34,34,Manual,-0.03717244,,PQ exact rate
NRP-L,202301,Coll_Interest,34,34,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,28,28,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,28,28,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,29,29,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,29,29,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,30,30,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,30,30,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,31,31,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,31,31,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,32,32,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,32,32,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,33,33,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,33,33,Manual,0.0,,PQ exact rate
NRP-M,202301,Coll_Principal,34,34,Manual,-0.038675193,,PQ exact rate
NRP-M,202301,Coll_Interest,34,34,Manual,0.0,,PQ exact rate
